"class","installment_commitment","residence_since","age","existing_credits","duration","credit_amount","checking_status<0","checking_status>=200","checking_status0<=X<200","checking_statusno checking","credit_historycritical/other existing credit","credit_historydelayed previously","credit_historyexisting paid","credit_historyno credits/all paid","purposedomestic appliance","purposeeducation","purposefurniture/equipment","purposenew car","purposeother","purposeradio/tv","purposerepairs","purposeretraining","purposeused car","savings_status>=1000","savings_status100<=X<500","savings_status500<=X<1000","savings_statusno known savings","employment>=7","employment1<=X<4","employment4<=X<7","employmentunemployed","personal_statusmale div/sep","personal_statusmale mar/wid","personal_statusmale single","other_partiesguarantor","other_partiesnone","property_magnitudelife insurance","property_magnitudeno known property","property_magnitudereal estate","other_payment_plansnone","other_payment_plansstores","housingown","housingrent","jobskilled","jobunemp/unskilled non res","jobunskilled resident","own_telephoneyes","foreign_workeryes"
1,0.918017814176768,0.140434435837207,2.61531172373227,-0.714620600264712,-1.06517560755648,-1.03381611749715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,-1.7636311074691,-0.765594182467357,0.139244989267277,-0.714620600264712,1.47835861054072,0.260110873166662,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-0.765594182467357,-0.0408325914210861,-0.714620600264712,0.347898958053073,-0.76360026891683,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-1.39141444658381,-0.714620600264712,-1.06517560755648,-0.794691094134193,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,-1.67162280077192,-0.941220494862901,-0.714620600264712,-0.782560694434573,-0.716506813072882,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-1.67162280077192,-1.21133686589545,-0.714620600264712,-0.782560694434573,-0.545507274377381,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,1.04646305414177,2.61531172373227,3.70753657959118,-0.782560694434573,-0.969805594990816,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,0.140434435837207,0.859555312020729,-0.714620600264712,-0.782560694434573,0.217589597501738,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,-1.67162280077192,-0.851181704518719,-0.714620600264712,-0.782560694434573,-1.10925709045105,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0.918017814176768,1.04646305414177,1.57986563477418,-0.714620600264712,-0.782560694434573,-1.03153002740764,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,0.0492061989230953,-0.714620600264712,0.347898958053073,-0.810693724760778,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,1.21971047339745,1.05424227167764,0.913128784296897,0.276570721811149,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1
0,0.918017814176768,-1.67162280077192,-1.39141444658381,-0.714620600264712,-0.782560694434573,-1.08685340757383,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,-0.130871381765268,-0.714620600264712,-0.499945781312662,-0.677643281551177,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,-0.869748133587142,-0.765594182467357,-0.761142914174538,-0.714620600264712,-1.3477905206784,-1.07085077694725,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
1,-0.869748133587142,1.04646305414177,-1.12129807555126,-0.714620600264712,-0.782560694434573,-1.01049799858413,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1,0.918017814176768,0.140434435837207,-0.491026543141994,-0.714620600264712,-1.3477905206784,-0.451777580707387,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1,0.918017814176768,1.04646305414177,0.229283779611458,-0.714620600264712,-1.3477905206784,-1.22676212105197,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,-1.67162280077192,0.859555312020729,-0.714620600264712,-0.21733086819075,-0.000960615055613011,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,1.66990442511836,1.05424227167764,0.347898958053073,-0.66484117704991,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0.918017814176768,1.04646305414177,1.03963289270909,-0.714620600264712,-1.3477905206784,-0.842241767996044,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
0,0.918017814176768,-1.67162280077192,-0.581065333486175,-0.714620600264712,-0.782560694434573,-0.41245683116778,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.761142914174538,1.05424227167764,-0.21733086819075,-0.802921018456437,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,2.480253538216,-0.714620600264712,-0.499945781312662,-0.700046964428395,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,-0.765594182467357,-0.400987752797812,1.05424227167764,-0.21733086819075,-0.513502013124213,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,1.75994321546254,-0.714620600264712,-0.782560694434573,-0.743939894147026,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
1,0.0241348402948129,1.04646305414177,0.679477731332366,-0.714620600264712,-0.21733086819075,-0.245115036615499,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-0.869748133587142,1.04646305414177,-0.851181704518719,-0.714620600264712,0.347898958053073,0.319091997476073,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,-0.869748133587142,0.140434435837207,-0.130871381765268,1.05424227167764,-1.06517560755648,-0.708734106768541,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,0.140434435837207,-0.310948962453631,1.05424227167764,-0.21733086819075,-1.10742821837944,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
1,-1.7636311074691,1.04646305414177,-0.0408325914210861,-0.714620600264712,-0.499945781312662,1.03921037567237,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.581065333486175,-0.714620600264712,0.347898958053073,-0.328328715873737,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,0.0492061989230953,-0.714620600264712,-1.25358554963776,-1.00821190849462,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,-0.671104123830356,-0.714620600264712,0.0652840449311617,-0.20350819698638,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1
1,0.0241348402948129,-0.765594182467357,0.409361360299821,1.05424227167764,0.913128784296897,0.0118414894456544,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,-0.765594182467357,-0.851181704518719,-0.714620600264712,-0.782560694434573,-1.04798987605213,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,0.140434435837207,-1.12129807555126,1.05424227167764,-0.970970636515848,-0.413828485221488,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,0.499400150644003,1.05424227167764,-1.3477905206784,-1.28071384716445,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0.0241348402948129,-0.765594182467357,-0.400987752797812,-0.714620600264712,0.347898958053073,0.173239449765204,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-1.67162280077192,0.679477731332366,1.05424227167764,0.347898958053073,-0.701875836500005,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,-0.869748133587142,1.04646305414177,2.61531172373227,2.82310514362,-0.782560694434573,-0.718335685144491,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.869748133587142,0.140434435837207,-0.941220494862901,-0.714620600264712,-0.782560694434573,-1.08182400937691,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0.918017814176768,1.04646305414177,1.75994321546254,1.05424227167764,-0.782560694434573,-0.684044333801811,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.31932256995564,-0.714620600264712,-0.0289209261094755,-0.383652096039929,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.918017814176768,0.140434435837207,-1.12129807555126,-0.714620600264712,-0.21733086819075,-0.839041241870727,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1,0.0241348402948129,1.04646305414177,0.31932256995564,-0.714620600264712,-0.782560694434573,-0.920883267075258,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,-1.7636311074691,1.04646305414177,-1.39141444658381,-0.714620600264712,-0.21733086819075,-0.462750813137045,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
0,-0.869748133587142,-0.765594182467357,-1.48145323692799,1.05424227167764,-1.06517560755648,-0.489726676193287,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1,0.918017814176768,0.140434435837207,-0.0408325914210861,1.05424227167764,0.347898958053073,-0.322384881641006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,-0.869748133587142,1.04646305414177,-0.130871381765268,1.05424227167764,-0.782560694434573,-0.133553840247311,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,-0.491026543141994,-0.714620600264712,1.47835861054072,2.20894552222344,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.761142914174538,1.05424227167764,1.47835861054072,-0.200307670861063,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,-0.869748133587142,-0.765594182467357,-0.491026543141994,1.05424227167764,0.347898958053073,-0.467780211333972,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,1.05424227167764,2.04358843678454,0.453056876721478,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-0.130871381765268,1.05424227167764,-1.3477905206784,-0.598087346436158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,-1.7636311074691,1.04646305414177,-0.581065333486175,1.05424227167764,0.347898958053073,-0.849557256282482,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1,-0.869748133587142,1.04646305414177,2.30017595752763,-0.714620600264712,-0.782560694434573,0.00361156512341107,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,-0.869748133587142,1.04646305414177,-0.400987752797812,1.05424227167764,0.347898958053073,0.260568091184564,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,0.859555312020729,-0.714620600264712,-0.782560694434573,-1.24002144357114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,-1.7636311074691,-0.765594182467357,-0.0408325914210861,-0.714620600264712,-0.594150752353299,-0.75034094639766,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
1,0.0241348402948129,1.04646305414177,-1.03125928520708,-0.714620600264712,-0.21733086819075,-0.678100499569079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
1,0.918017814176768,0.140434435837207,-0.310948962453631,-0.714620600264712,-0.21733086819075,-0.177903987983845,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
1,0.0241348402948129,0.140434435837207,-0.0408325914210861,1.05424227167764,0.347898958053073,0.744304754125312,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
1,0.918017814176768,-0.765594182467357,-0.671104123830356,-0.714620600264712,1.47835861054072,0.248680422719102,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,-1.67162280077192,-0.851181704518719,-0.714620600264712,-0.782560694434573,-1.11657257873749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
0,-0.869748133587142,0.140434435837207,0.31932256995564,1.05424227167764,0.347898958053073,2.20894552222344,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0.918017814176768,1.04646305414177,-0.491026543141994,-0.714620600264712,0.347898958053073,0.00818374530243515,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,1.66990442511836,1.05424227167764,0.347898958053073,-1.06719303280403,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,-0.941220494862901,-0.714620600264712,-0.21733086819075,-0.99906754813657,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
1,-1.7636311074691,0.140434435837207,0.31932256995564,1.05424227167764,-1.3477905206784,-0.968891158955011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,0.0241348402948129,1.04646305414177,-0.851181704518719,1.05424227167764,0.630513871174985,0.944566245966567,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,0.140434435837207,-0.851181704518719,-0.714620600264712,-0.21733086819075,-0.780060117561316,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.0492061989230953,-0.714620600264712,0.347898958053073,-0.133096622229409,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,0.918017814176768,1.04646305414177,-0.400987752797812,-0.714620600264712,1.47835861054072,-0.139497674480043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,-0.869748133587142,1.04646305414177,-0.581065333486175,-0.714620600264712,2.04358843678454,1.8814059646486,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
1,-1.7636311074691,1.04646305414177,0.31932256995564,1.05424227167764,-1.15938057859712,0.158608473192327,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0
1,-0.869748133587142,-0.765594182467357,1.12967168305327,-0.714620600264712,2.04358843678454,2.20894552222344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0241348402948129,-0.765594182467357,-0.581065333486175,-0.714620600264712,-0.499945781312662,0.415107781235578,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,-0.941220494862901,1.05424227167764,-1.06517560755648,-0.874704247267115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1
0,0.0241348402948129,1.04646305414177,-1.03125928520708,-0.714620600264712,2.04358843678454,0.574676869483519,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-1.21133686589545,-0.714620600264712,0.347898958053073,0.265597489381491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.918017814176768,1.04646305414177,0.859555312020729,-0.714620600264712,-0.499945781312662,-0.800634928366925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,-1.7636311074691,-1.67162280077192,-0.671104123830356,1.05424227167764,-1.3477905206784,-0.763143050898927,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,0.0241348402948129,1.04646305414177,-1.03125928520708,1.05424227167764,2.04358843678454,0.710470620800534,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,2.61531172373227,1.05424227167764,2.04358843678454,0.156779601120718,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.869748133587142,1.04646305414177,2.480253538216,-0.714620600264712,2.04358843678454,2.20894552222344,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1,-1.7636311074691,-0.765594182467357,-1.03125928520708,-0.714620600264712,-1.3477905206784,-0.444004874403046,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0.918017814176768,0.140434435837207,1.03963289270909,-0.714620600264712,-0.21733086819075,-0.838584023852825,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1
1,0.918017814176768,1.04646305414177,1.21971047339745,1.05424227167764,-0.782560694434573,-0.895736276090626,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
1,0.918017814176768,1.04646305414177,0.139244989267277,-0.714620600264712,0.347898958053073,-0.470523519441386,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0,-0.869748133587142,-0.765594182467357,-1.03125928520708,-0.714620600264712,-0.21733086819075,0.0635071254686265,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,1.04646305414177,0.94959410236491,1.05424227167764,-0.499945781312662,-0.558766596896551,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.918017814176768,-0.765594182467357,0.769516521676547,1.05424227167764,0.347898958053073,-0.309125559121836,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1,0.0241348402948129,-1.67162280077192,-0.0408325914210861,-0.714620600264712,-0.782560694434573,-0.416114575311,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-1.67162280077192,-0.220910172109449,-0.714620600264712,-0.21733086819075,-0.457264196922216,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0.918017814176768,-0.765594182467357,0.409361360299821,-0.714620600264712,-0.782560694434573,-1.07450852109047,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
1,0.918017814176768,1.04646305414177,-0.671104123830356,-0.714620600264712,0.347898958053073,0.511123564995084,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1,-1.7636311074691,1.04646305414177,-0.220910172109449,-0.714620600264712,-0.499945781312662,-0.395539764505391,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
